A,B,C,D,board start,board end,lvl,path
12,3,4,7,"***BC**D****A** ","***D**C**B *A***",18,15,14,10,6,2,3,7,6,2,1,5,4,8,9,10,6,5,9
12,3,5,1,"*D*B*C******A** ","** D**C**B**A***",18,15,11,7,3,2,1,5,6,7,3,2,1,5,6,10,9,5,6
12,3,5,11,"***B*C*****DA** ","***D**C**B *A***",18,15,14,10,6,7,3,2,6,7,11,10,6,2,3,7,6,5,9
12,3,6,1,"*D*B**C*****A** ","***D* C**B**A***",18,15,14,10,6,7,3,2,1,5,6,7,3,2,1,5,6,10,9
12,3,6,5,"***B*DC*****A** ","***D**C *B**A***",18,15,11,7,3,2,6,7,11,10,6,5,9,10,11,7,6,2,3
12,3,7,1,"*D*B***C****A** ","** D**C**B**A***",18,15,11,7,3,2,6,7,11,10,6,2,1,5,9,10,6,7,3
12,3,7,10,"***B***C**D*A** ","***D* C**B**A***",18,15,11,10,6,7,11,10,6,2,3,7,6,2,1,5,6,10,9
12,3,7,11,"***B***C***DA** ","***D* C**B**A***",18,15,14,10,6,7,11,10,6,2,3,7,6,2,1,5,6,10,9
12,3,8,2,"**DB****C***A** ","***D**C**B *A***",18,15,11,7,3,2,6,7,11,10,9,8,4,5,9,10,6,5,9
12,3,9,1,"*D*B*****C**A** ","***D**C**B *A***",18,15,11,7,3,2,1,5,6,7,3,2,1,5,9,10,6,5,9
12,3,9,14,"***B*****C**A*D ","********** *ABCD",18,15,11,7,3,2,6,10,11,7,6,10,11,15,14,10,9,13,14
12,3,10,5,"***B*D****C*A** ","***D* C**B**A***",18,15,11,7,3,2,6,5,1,2,6,7,3,2,1,5,6,10,9
12,3,10,11,"***B******CDA** ","********ABCD*** ",18,15,11,7,3,2,6,7,11,10,6,5,9,8,12,13,9,10,11
12,3,11,1,"*D*B*******CA** ","***D* C**B**A***",18,15,14,10,11,7,3,2,1,5,6,7,3,2,1,5,6,10,9
12,3,11,7,"***B***D***CA** ","***D**C**B *A***",18,15,14,10,6,7,3,2,6,7,11,10,6,7,3,2,1,5,9
12,3,11,10,"***B******DCA** ","**A***B **C***D*",18,15,14,13,12,8,9,13,14,10,9,5,6,10,11,7,3,2,6
12,3,13,2,"**DB********AC* ","***D* C**B**A***",18,15,11,7,3,2,6,7,11,10,9,13,14,10,9,5,6,10,9
12,3,14,6,"***B**D*****A*C ","***D* C**B**A***",18,15,11,10,14,15,11,7,6,2,3,7,6,2,1,5,6,10,9
12,3,14,7,"***B***D****A*C ","***D* C**B**A***",18,15,11,10,14,13,9,5,6,2,3,7,6,2,1,5,6,10,9
12,4,0,2,"C*D*B*******A** ","***D* C**B**A***",18,15,11,7,3,2,6,5,4,8,9,5,1,0,4,5,1,2,6
12,4,0,6,"C***B*D*****A** ","***D* C**B**A***",18,15,11,7,6,5,4,8,9,5,1,0,4,5,1,2,3,7,6
12,4,0,7,"C***B**D****A** ","***D**C* B**A***",18,15,14,13,9,8,4,5,1,0,4,5,1,2,3,7,6,5,9
12,4,1,9,"*C**B****D**A** ","****ABCD *******",18,15,14,10,9,8,12,13,9,5,1,2,6,10,11,7,6,5,4
12,4,2,5,"**C*BD******A** ","** *ABCD********",18,15,14,13,9,8,12,13,14,10,6,5,4,8,9,10,11,7,6
12,4,2,14,"**C*B*******A*D ","***** **ABCD****",18,15,14,10,6,2,3,7,11,15,14,10,6,5,4,8,12,13,9
12,4,3,9,"***CB****D**A** ","** D**C**B**A***",18,15,14,10,9,5,4,8,9,5,6,10,11,7,6,2,3,7,6
12,4,3,11,"***CB******DA** ","** D**C**B**A***",18,15,14,13,9,5,4,8,9,5,6,7,11,10,6,2,3,7,6
12,4,5,1,"*D**BC******A** ","** D**C**B**A***",18,15,14,10,6,2,1,5,6,7,3,2,1,5,4,8,9,5,6
12,4,5,8,"****BC**D***A** ","*A***B** C***D**",18,15,14,13,12,8,9,13,12,8,4,5,9,8,4,0,1,5,9
12,4,7,13,"****B**C****AD* ","********** *ABCD",18,15,11,7,6,5,4,8,9,5,6,10,14,13,9,10,11,15,14
12,4,9,1,"*D**B****C**A** ","***D**C* B**A***",18,15,14,10,9,8,4,5,6,2,1,5,6,7,3,2,6,10,9
12,4,11,1,"*D**B******CA** ","** D**C**B**A***",18,15,14,10,11,7,6,2,1,5,4,8,9,5,6,10,11,7,3
12,4,11,5,"****BD*****CA** ","****ABCD** *****",18,15,14,13,9,8,12,13,14,10,6,5,4,8,9,10,11,7,6
12,4,13,5,"****BD******AC* ","***** **ABCD****",18,15,14,13,9,5,4,8,12,13,14,10,9,13,14,15,11,10,9
12,4,14,5,"****BD******A*C ","***** **ABCD****",18,15,11,10,9,5,4,8,12,13,14,10,9,13,14,15,11,10,9
12,5,0,1,"CD***B******A** ","** D**C**B**A***",18,15,14,13,9,5,6,2,1,0,4,5,6,7,3,2,1,5,6
12,5,1,14,"*C***B******A*D ","********ABCD*** ",18,15,14,13,9,5,1,2,6,5,4,8,12,13,14,10,6,7,11
12,5,2,0,"D*C**B******A** ","***D* C**B**A***",18,15,14,13,9,5,1,0,4,5,6,2,1,5,6,7,3,2,6
12,5,2,4,"**C*DB******A** ","***D* C**B**A***",18,15,14,13,9,5,4,0,1,5,6,2,1,5,6,7,3,2,6
12,5,3,0,"D**C*B******A** ","** D**C**B**A***",18,15,14,13,9,5,1,0,4,5,6,7,3,2,1,5,6,7,3
12,5,3,4,"***CDB******A** ","** D**C**B**A***",18,15,14,13,9,5,4,0,1,5,6,7,3,2,1,5,6,7,3
12,5,3,13,"***C*B******AD* ","** D**C**B**A***",18,15,14,13,9,10,14,13,9,5,6,10,11,7,6,2,3,7,6
12,5,4,1,"*D**CB******A** ","***D* C**B**A***",18,15,14,13,9,5,1,2,6,5,4,0,1,2,6,7,3,2,6
12,5,6,0,"D****BC*****A** ","** D**C**B**A***",18,15,11,7,6,10,9,5,1,0,4,5,6,2,1,5,6,7,3
12,5,6,4,"****DBC*****A** ","** D**C**B**A***",18,15,14,13,9,5,4,0,1,2,3,7,6,5,1,2,6,7,3
12,5,9,0,"D****B***C**A** ","** D**C**B**A***",18,15,14,10,9,5,1,0,4,5,6,2,1,5,6,10,11,7,3
12,5,9,4,"****DB***C**A** ","** D**C**B**A***",18,15,14,10,9,5,4,0,1,5,6,2,1,5,6,10,11,7,3
12,5,10,0,"D****B****C*A** ","** D**C**B**A***",18,15,14,13,9,5,1,0,4,5,6,2,1,5,6,10,11,7,3
12,5,10,4,"****DB****C*A** ","** D**C**B**A***",18,15,14,13,9,5,4,0,1,5,6,2,1,5,6,10,11,7,3
12,5,13,1,"*D***B******AC* ","** D**C**B**A***",18,15,14,13,9,10,14,13,9,5,6,2,1,5,6,10,11,7,3
12,6,0,1,"CD****B*****A** ","** D**C**B**A***",18,15,14,10,6,2,1,0,4,8,9,10,11,7,3,2,1,5,6
12,6,0,5,"C****DB*****A** ","***D**C**B *A***",18,15,14,10,6,5,1,0,4,5,1,2,6,7,3,2,6,5,9
12,6,0,10,"C*****B***D*A** ","***** **ABCD****",18,15,11,10,9,8,4,0,1,5,4,8,12,13,9,5,6,10,9
12,6,0,11,"C*****B****DA** ","***** **ABCD****",18,15,14,13,9,8,4,0,1,5,4,8,12,13,9,5,6,10,9
12,6,1,0,"DC****B*****A** ","** D**C**B**A***",18,15,14,10,6,2,1,0,4,5,6,2,1,5,9,10,11,7,3
12,6,1,4,"*C**D*B*****A** ","***D* C**B**A***",18,15,14,10,6,5,4,8,9,10,6,5,1,2,6,7,3,2,6
12,6,1,14,"*C****B*****A*D ","********** *ABCD",18,15,14,10,6,5,1,2,6,5,9,13,14,10,6,5,9,13,14
12,6,2,0,"D*C***B*****A** ","** D**C**B**A***",18,15,14,10,6,5,1,0,4,5,6,2,1,5,9,10,11,7,3
12,6,2,4,"**C*D*B*****A** ","***D**C *B**A***",18,15,14,13,9,5,4,8,9,10,6,5,9,10,11,7,6,2,3
12,6,2,8,"**C***B*D***A** ","***D**C *B**A***",18,15,14,13,9,8,4,5,9,10,6,5,9,10,11,7,6,2,3
12,6,2,13,"**C***B*****AD* ","********** *ABCD",18,15,14,13,9,10,6,2,3,7,11,15,14,10,6,5,9,13,14
12,6,3,4,"***CD*B*****A** ","***D**C *B**A***",18,15,14,10,6,5,4,8,9,10,6,5,1,2,6,7,3,2,6
12,6,3,14,"***C**B*****A*D ","***D**C *B**A***",18,15,11,10,14,13,9,5,6,10,9,5,1,2,6,7,3,2,6
12,6,4,13,"****C*B*****AD* ","***** **ABCD****",18,15,14,13,9,5,4,8,12,13,9,5,6,10,14,15,11,10,9
12,6,4,14,"****C*B*****A*D ","********ABCD*** ",18,15,14,13,9,5,4,8,12,13,14,10,6,5,9,10,6,7,11
12,6,5,4,"****DCB*****A** ","** D**C**B**A***",18,15,14,10,6,5,4,8,9,10,11,7,6,5,1,2,6,7,3
12,6,7,0,"D*****BC****A** ","** D**C**B**A***",18,15,14,10,6,5,1,0,4,8,9,10,6,2,1,5,6,7,3
12,6,7,8,"******BCD***A** ","** D**C**B**A***",18,15,14,10,6,5,9,8,4,5,9,10,6,5,1,2,6,7,3
12,6,8,1,"*D****B*C***A** ","***D* C**B**A***",18,15,14,10,6,2,1,5,9,8,4,5,9,10,11,7,3,2,6
12,6,9,8,"******B*DC**A** ","***** **ABCD****",18,15,14,10,9,8,12,13,14,10,9,5,6,7,11,10,14,13,9
12,6,10,8,"******B*D*C*A** ","***** **ABCD****",18,15,14,13,9,8,12,13,14,10,9,5,6,7,11,10,14,13,9
12,6,13,1,"*D****B*****AC* ","***D**C**B *A***",18,15,14,13,9,10,6,2,1,5,9,10,14,15,11,7,3,2,6
12,6,14,8,"******B*D***A*C ","********ABCD* **",18,15,11,10,6,5,9,8,12,13,14,10,9,13,14,15,11,10,9
12,7,0,2,"C*D****B****A** ","***D* C**B**A***",18,15,14,10,6,7,3,2,1,0,4,5,6,10,9,5,1,2,6
12,7,0,3,"C**D***B****A** ","***D**C**B *A***",18,15,14,13,9,5,1,0,4,5,1,2,6,7,11,10,6,5,9
12,7,2,9,"**C****B*D**A** ","***D**C *B**A***",18,15,11,7,6,10,9,5,6,10,11,7,6,5,9,10,6,2,3
12,7,2,14,"**C****B****A*D ","***D**C *B**A***",18,15,14,10,11,15,14,10,6,7,11,10,6,5,9,10,6,2,3
12,7,3,5,"***C*D*B****A** ","** D**C**B**A***",18,15,14,10,6,7,11,10,6,5,9,10,11,7,6,2,3,7,6
12,7,4,1,"*D**C**B****A** ","***D**C**B *A***",18,15,11,7,6,2,1,5,4,8,9,10,11,7,3,2,6,5,9
12,7,4,5,"****CD*B****A** ","***D**C**B *A***",18,15,11,7,6,5,4,8,9,10,11,7,6,2,3,7,6,5,9
12,7,4,10,"****C**B**D*A** ","***D**C *B**A***",18,15,11,10,6,7,11,10,6,5,4,8,9,10,6,5,1,2,3
12,7,4,11,"****C**B***DA** ","***D**C *B**A***",18,15,14,10,6,7,11,10,6,5,4,8,9,10,6,5,1,2,3
12,7,4,14,"****C**B****A*D ","********** *ABCD",18,15,11,7,6,5,4,8,9,5,6,10,11,15,14,10,9,13,14
12,7,5,1,"*D***C*B****A** ","** D**C**B**A***",18,15,14,10,6,2,1,5,6,7,3,2,1,5,6,10,9,5,6
12,7,5,13,"*****C*B****AD* ","********** *ABCD",18,15,14,13,9,5,6,10,11,7,6,10,11,15,14,10,9,13,14
12,7,6,13,"******CB****AD* ","**A***B **C***D*",18,15,14,13,12,8,9,13,12,8,4,5,9,10,6,5,1,2,6
12,7,8,2,"**D****BC***A** ","***D**C**B *A***",18,15,14,13,9,8,4,5,6,7,3,2,1,5,9,10,6,5,9
12,7,8,9,"*******BCD**A** ","********ABCD* **",18,15,11,7,6,10,11,15,14,10,9,8,12,13,14,15,11,10,9
12,7,8,10,"*******BC*D*A** ","***** **ABCD****",18,15,11,10,9,8,12,13,14,10,6,7,3,2,1,5,6,10,9
12,7,8,14,"*******BC***A*D ","********ABCD* **",18,15,14,10,11,7,6,10,11,15,14,10,9,8,12,13,14,10,9
12,7,11,5,"*****D*B***CA** ","***D**C**B *A***",18,15,14,10,11,7,6,5,1,2,6,10,11,7,3,2,1,5,9
12,7,11,13,"*******B***CAD* ","********** *ABCD",18,15,14,13,9,10,11,7,6,10,11,15,14,10,6,5,9,13,14
12,7,13,2,"**D****B****AC* ","***D**C**B *A***",18,15,14,13,9,10,14,15,11,7,6,10,11,7,3,2,1,5,9
12,8,0,5,"C****D**B***A** ","***D**C* B**A***",18,15,14,10,6,5,1,0,4,5,1,2,6,7,3,2,6,5,9
12,8,1,14,"*C******B***A*D ","********ABCD*** ",18,15,14,13,9,5,1,2,6,5,9,8,12,13,14,10,6,7,11
12,8,2,13,"**C*****B***AD* ","***D**C *B**A***",18,15,14,13,9,10,14,13,9,8,4,5,6,10,11,7,6,2,3
12,8,4,14,"****C***B***A*D ","***** **ABCD****",18,15,14,13,9,8,4,5,9,8,12,13,14,10,11,15,14,10,9
12,8,5,1,"*D***C**B***A** ","***D**C* B**A***",18,15,14,13,9,5,6,2,1,5,9,10,11,7,3,2,6,5,9
12,8,7,0,"D******CB***A** ","** D**C**B**A***",18,15,14,13,9,8,4,5,1,0,4,5,6,2,1,5,6,7,3
12,8,14,1,"*D******B***A*C ","***D**C* B**A***",18,15,11,10,14,15,11,7,6,2,1,5,6,7,3,2,6,10,9
12,9,1,0,"DC*******B**A** ","***D* C**B**A***",18,15,14,10,6,2,1,0,4,5,6,2,1,5,6,7,3,2,6
12,9,1,4,"*C**D****B**A** ","***D* C**B**A***",18,15,14,10,9,5,4,8,9,10,6,5,1,2,6,7,3,2,6
12,9,1,8,"*C******DB**A** ","***D* C**B**A***",18,15,14,10,9,8,4,5,9,10,6,5,1,2,6,7,3,2,6
12,9,1,14,"*C*******B**A*D ","********** *ABCD",18,15,14,13,9,5,1,2,6,10,14,13,9,5,6,10,9,13,14
12,9,2,0,"D*C******B**A** ","** D**C**B**A***",18,15,14,10,9,5,1,0,4,5,6,2,1,5,9,10,11,7,3
12,9,2,4,"**C*D****B**A** ","** D**C**B**A***",18,15,14,10,9,5,4,0,1,5,6,2,1,5,9,10,11,7,3
12,9,3,4,"***CD****B**A** ","***D**C *B**A***",18,15,14,10,9,5,4,8,9,10,6,5,1,2,6,7,3,2,6
12,9,3,8,"***C****DB**A** ","***D**C *B**A***",18,15,14,10,9,8,4,5,9,10,6,5,1,2,6,7,3,2,6
12,9,3,13,"***C*****B**AD* ","********** *ABCD",18,15,14,13,9,10,11,7,3,2,6,10,11,7,6,10,11,15,14
12,9,4,1,"*D**C****B**A** ","***D* C**B**A***",18,15,14,10,9,5,6,2,1,5,4,8,9,10,11,7,3,2,6
12,9,4,8,"****C***DB**A** ","*A***B** C***D**",18,15,14,10,9,8,12,13,9,8,4,5,9,10,6,2,1,5,9
12,9,4,13,"****C****B**AD* ","*A***B** C***D**",18,15,14,13,12,8,9,13,14,10,6,5,9,8,4,0,1,5,9
12,9,5,4,"****DC***B**A** ","** D**C**B**A***",18,15,14,10,6,5,4,0,1,2,3,7,6,5,1,2,6,7,3
12,9,8,1,"*D******CB**A** ","***D* C**B**A***",18,15,14,10,9,8,4,5,6,2,1,5,9,10,11,7,3,2,6
12,9,10,0,"D********BC*A** ","** D**C**B**A***",18,15,11,7,6,5,1,0,4,5,6,2,1,5,6,10,11,7,3
12,9,10,4,"****D****BC*A** ","** D**C**B**A***",18,15,11,7,6,5,4,0,1,5,6,2,1,5,6,10,11,7,3
12,9,11,8,"********DB*CA** ","********** *ABCD",18,15,14,13,9,8,12,13,9,10,14,13,12,8,9,10,11,15,14
12,9,13,1,"*D*******B**AC* ","** D**C**B**A***",18,15,14,10,6,2,1,5,9,13,14,10,9,5,6,10,11,7,3
12,10,0,1,"CD********B*A** ","** D**C**B**A***",18,15,14,13,9,10,6,2,1,0,4,5,6,7,3,2,1,5,6
12,10,0,5,"C****D****B*A** ","***D* C**B**A***",18,15,14,13,9,10,6,5,1,0,4,5,1,2,6,7,3,2,6
12,10,0,14,"C*********B*A*D ","********** *ABCD",18,15,14,10,9,8,4,0,1,5,4,8,9,5,6,10,9,13,14
12,10,1,0,"DC********B*A** ","** D**C**B**A***",18,15,11,7,6,2,1,0,4,5,6,2,1,5,9,10,11,7,3
12,10,1,4,"*C**D*****B*A** ","***D* C**B**A***",18,15,14,13,9,5,4,8,9,10,6,5,1,2,6,7,3,2,6
12,10,1,8,"*C******D*B*A** ","***D* C**B**A***",18,15,14,13,9,8,4,5,9,10,6,5,1,2,6,7,3,2,6
12,10,2,0,"D*C*******B*A** ","** D**C**B**A***",18,15,14,13,9,5,1,0,4,5,6,2,1,5,9,10,11,7,3
12,10,2,4,"**C*D*****B*A** ","** D**C**B**A***",18,15,14,13,9,5,4,0,1,5,6,2,1,5,9,10,11,7,3
12,10,3,0,"D**C******B*A** ","** D**C**B**A***",18,15,11,7,3,2,1,0,4,8,9,10,6,2,1,5,6,7,3
12,10,3,4,"***CD*****B*A** ","***D**C *B**A***",18,15,14,13,9,5,4,8,9,10,6,5,1,2,6,7,3,2,6
12,10,3,8,"***C****D*B*A** ","***D**C *B**A***",18,15,14,13,9,8,4,5,9,10,6,5,1,2,6,7,3,2,6
12,10,3,13,"***C******B*AD* ","** D**C**B**A***",18,15,14,13,9,10,14,15,11,10,6,7,11,10,6,2,3,7,6
12,10,4,8,"****C***D*B*A** ","*A***B** C***D**",18,15,14,13,12,8,9,13,12,8,4,5,9,10,6,2,1,5,9
